<<<<<<< HEAD
Microbe	NCBI_id	Drug	Pubchem_id	Reference
Alistipes	239759	Poncirin	442456	MagMD
Alistipes	239759	Ginsenoside	3086007	MagMD
Alistipes	239759	Rebaudioside A	6918840	MagMD
Alistipes	239759	Stevioside	442089	MagMD
Alistipes	239759	Isoquercetin	5280804	MagMD
Alistipes	239759	Tryptophan	6305	MagMD
Alistipes	239759	Sorivudine	5282192	MagMD
Alistipes	239759	5-Fluorouracil	3385	MagMD
Alistipes finegoldii	214856	Rutin	5280805	MagMD
Alistipes finegoldii	214856	Poncirin	442456	MagMD
Alistipes finegoldii	214856	Ginsenoside	3086007	MagMD
Alistipes finegoldii	214856	Rebaudioside A	6918840	MagMD
Alistipes finegoldii	214856	Stevioside	442089	MagMD
Alistipes finegoldii	214856	Isoquercetin	5280804	MagMD
Alistipes finegoldii	214856	5-Fluorouracil	3385	MagMD
Alistipes obesi	2585118	Rutin	5280805	MagMD
Alistipes obesi	2585118	Poncirin	442456	MagMD
Alistipes obesi	2585118	Ginsenoside	3086007	MagMD
Alistipes obesi	2585118	Rebaudioside A	6918840	MagMD
Alistipes obesi	2585118	Stevioside	442089	MagMD
Alistipes obesi	2585118	Isoquercetin	5280804	MagMD
Alistipes obesi	2585118	5-Fluorouracil	3385	MagMD
Alistipes onderdonkii	328813	Rutin	5280805	MagMD
Alistipes onderdonkii	328813	Poncirin	442456	MagMD
Alistipes onderdonkii	328813	Ginsenoside	3086007	MagMD
Alistipes onderdonkii	328813	Rebaudioside A	6918840	MagMD
Alistipes onderdonkii	328813	Stevioside	442089	MagMD
Alistipes onderdonkii	328813	Isoquercetin	5280804	MagMD
Alistipes onderdonkii	328813	Sorivudine	5282192	MagMD
Alistipes onderdonkii	328813	5-Fluorouracil	3385	MagMD
Alistipes onderdonkii	328813	Capecitabine	60953	MagMD
Alistipes onderdonkii	328813	Dolasetron	3033818	MagMD
Alistipes onderdonkii	328813	Duloxetine	60835	MagMD
Alistipes onderdonkii	328813	Hydrocortisone	5754	MagMD
Alistipes onderdonkii	328813	Ketoconazole	3823	MagMD
Alistipes onderdonkii	328813	Ketoprofen	3825	MagMD
Alistipes onderdonkii	328813	Lovastatin	53232	MagMD
Alistipes onderdonkii	328813	Mycophenolate mofetil	5281078	MagMD
Alistipes onderdonkii	328813	Praziquantel	4891	MagMD
Alistipes onderdonkii	328813	Ropinirole	5095	MagMD
Alistipes onderdonkii	328813	Torsemide	41781	MagMD
Alistipes putredinis	28117	Sorivudine	5282192	MagMD
Alistipes putredinis	28117	5-Fluorouracil	3385	MagMD
Alistipes putredinis	28117	Digoxin	2724385	MagMD
Alistipes putredinis	28117	Clofazimine	2794	MagMD
Alistipes putredinis	28117	Duloxetine	60835	MagMD
Alistipes putredinis	28117	Hydrocortisone	5754	MagMD
Alistipes putredinis	28117	Ketoprofen	3825	MagMD
Alistipes putredinis	28117	Lovastatin	53232	MagMD
Alistipes putredinis	28117	Misoprostol	5282381	MagMD
Alistipes putredinis	28117	Mycophenolate mofetil	5281078	MagMD
Alistipes putredinis	28117	Praziquantel	4891	MagMD
Alistipes putredinis	28117	Risperidone	5073	MagMD
Alistipes putredinis	28117	Spironolactone	5833	MagMD
Alistipes putredinis	28117	Sulfasalazine	5339	MagMD
Alistipes putredinis	28117	Torsemide	41781	MagMD
Alistipes senegalensis	1288121	Rutin	5280805	MagMD
Alistipes senegalensis	1288121	Poncirin	442456	MagMD
Alistipes senegalensis	1288121	Ginsenoside	3086007	MagMD
Alistipes senegalensis	1288121	Rebaudioside A	6918840	MagMD
Alistipes senegalensis	1288121	Stevioside	442089	MagMD
Alistipes senegalensis	1288121	Isoquercetin	5280804	MagMD
Alistipes senegalensis	1288121	Sorivudine	5282192	MagMD
Alistipes senegalensis	1288121	5-Fluorouracil	3385	MagMD
Alistipes shahii	328814	Rutin	5280805	MagMD
Alistipes shahii	328814	Rebaudioside A	6918840	MagMD
Alistipes shahii	328814	Stevioside	442089	MagMD
Alistipes shahii	328814	Isoquercetin	5280804	MagMD
Alistipes shahii	328814	5-Fluorouracil	3385	MagMD
Alistipes timonensis	1465754	Rutin	5280805	MagMD
Alistipes timonensis	1465754	Poncirin	442456	MagMD
Alistipes timonensis	1465754	Naringin	442428	MagMD
Alistipes timonensis	1465754	Ginsenoside	3086007	MagMD
Alistipes timonensis	1465754	Rebaudioside A	6918840	MagMD
Alistipes timonensis	1465754	Stevioside	442089	MagMD
Alistipes timonensis	1465754	Isoquercetin	5280804	MagMD
Alistipes timonensis	1465754	Tryptophan	6305	MagMD
Alistipes timonensis	1465754	Sorivudine	5282192	MagMD
Alistipes timonensis	1465754	5-Fluorouracil	3385	MagMD
Allisonella histaminiformans	209880	5-Fluorouracil	3385	MagMD
Alloprevotella tannerae	76122	Sorivudine	5282192	MagMD
Alloprevotella tannerae	76122	5-Fluorouracil	3385	MagMD
Alloscardovia omnicolens	419015	Rutin	5280805	MagMD
Alloscardovia omnicolens	419015	Poncirin	442456	MagMD
Alloscardovia omnicolens	419015	Ginsenoside	3086007	MagMD
Alloscardovia omnicolens	419015	Rebaudioside A	6918840	MagMD
Alloscardovia omnicolens	419015	Stevioside	442089	MagMD
Alloscardovia omnicolens	419015	Isoquercetin	5280804	MagMD
Alloscardovia omnicolens	419015	Sorivudine	5282192	MagMD
Alloscardovia omnicolens	419015	5-Fluorouracil	3385	MagMD
Anaerobiospirillum	13334	Poncirin	442456	MagMD
Anaerobiospirillum	13334	Rutin	5280805	MagMD
Anaerobiospirillum	13334	Naringin	442428	MagMD
Anaerobiospirillum	13334	Ginsenoside	3086007	MagMD
Anaerobiospirillum	13334	Sorivudine	5282192	MagMD
Anaerobiospirillum succiniciproducens	13335	Sorivudine	5282192	MagMD
Anaerococcus	165779	Rutin	5280805	MagMD
Anaerococcus	165779	Rebaudioside A	6918840	MagMD
Anaerococcus	165779	Stevioside	442089	MagMD
Anaerococcus	165779	Isoquercetin	5280804	MagMD
Anaerococcus	165779	Tryptophan	6305	MagMD
Anaerococcus	165779	Sorivudine	5282192	MagMD
Anaerococcus	165779	5-Fluorouracil	3385	MagMD
Anaerococcus hydrogenalis	33029	Tryptophan	6305	MagMD
Anaerococcus hydrogenalis	33029	Sorivudine	5282192	MagMD
Anaerococcus hydrogenalis	33029	5-Fluorouracil	3385	MagMD
Anaerococcus lactolyticus	33032	5-Fluorouracil	3385	MagMD
Anaerococcus obesiensis	1287640	Sorivudine	5282192	MagMD
Anaerococcus obesiensis	1287640	5-Fluorouracil	3385	MagMD
Anaerococcus octavius	54007	Sorivudine	5282192	MagMD
Anaerococcus octavius	54007	5-Fluorouracil	3385	MagMD
Anaerococcus prevotii	33034	Rutin	5280805	MagMD
Anaerococcus prevotii	33034	Rebaudioside A	6918840	MagMD
Anaerococcus prevotii	33034	Stevioside	442089	MagMD
Anaerococcus prevotii	33034	Isoquercetin	5280804	MagMD
Anaerococcus prevotii	33034	Sorivudine	5282192	MagMD
Anaerococcus prevotii	33034	5-Fluorouracil	3385	MagMD
Anaerococcus rubeinfantis	1720199	Tryptophan	6305	MagMD
Anaerococcus rubeinfantis	1720199	Sorivudine	5282192	MagMD
Anaerococcus rubeinfantis	1720199	5-Fluorouracil	3385	MagMD
Anaerococcus senegalensis	1288120	Rutin	5280805	MagMD
Anaerococcus senegalensis	1288120	Rebaudioside A	6918840	MagMD
Anaerococcus senegalensis	1288120	Stevioside	442089	MagMD
Anaerococcus senegalensis	1288120	Isoquercetin	5280804	MagMD
Anaerococcus senegalensis	1288120	Tryptophan	6305	MagMD
Anaerococcus senegalensis	1288120	Sorivudine	5282192	MagMD
Anaerococcus senegalensis	1288120	5-Fluorouracil	3385	MagMD
Anaerocolumna aminovalerica	1527	Rutin	5280805	MagMD
Anaerocolumna aminovalerica	1527	Poncirin	442456	MagMD
Anaerocolumna aminovalerica	1527	Naringin	442428	MagMD
Anaerocolumna aminovalerica	1527	Ginsenoside	3086007	MagMD
Anaerocolumna aminovalerica	1527	Rebaudioside A	6918840	MagMD
Anaerocolumna aminovalerica	1527	Stevioside	442089	MagMD
Anaerocolumna aminovalerica	1527	Isoquercetin	5280804	MagMD
Anaerocolumna aminovalerica	1527	Sorivudine	5282192	MagMD
Anaerocolumna aminovalerica	1527	5-Fluorouracil	3385	MagMD
Anaerofustis	264995	5-Fluorouracil	3385	MagMD
Anaerofustis stercorihominis	214853	5-Fluorouracil	3385	MagMD
Anaeroglobus geminatus	156456	Rutin	5280805	MagMD
Anaeroglobus geminatus	156456	Rebaudioside A	6918840	MagMD
Anaeroglobus geminatus	156456	Stevioside	442089	MagMD
Anaeroglobus geminatus	156456	Isoquercetin	5280804	MagMD
Anaeroglobus geminatus	156456	5-Fluorouracil	3385	MagMD
Anaerosporobacter mobilis	264463	Rutin	5280805	MagMD
Anaerosporobacter mobilis	264463	Poncirin	442456	MagMD
Anaerosporobacter mobilis	264463	Naringin	442428	MagMD
Anaerosporobacter mobilis	264463	Ginsenoside	3086007	MagMD
Anaerosporobacter mobilis	264463	Rebaudioside A	6918840	MagMD
Anaerosporobacter mobilis	264463	Stevioside	442089	MagMD
Anaerosporobacter mobilis	264463	Isoquercetin	5280804	MagMD
Anaerosporobacter mobilis	264463	Sorivudine	5282192	MagMD
Anaerosporobacter mobilis	264463	5-Fluorouracil	3385	MagMD
Anaerosporomusa	1794910	Sorivudine	5282192	MagMD
Anaerosporomusa	1794910	5-Fluorouracil	3385	MagMD
Anaerostipes	207244	Rutin	5280805	MagMD
Anaerostipes	207244	Rebaudioside A	6918840	MagMD
Anaerostipes	207244	Stevioside	442089	MagMD
Anaerostipes	207244	Isoquercetin	5280804	MagMD
Anaerostipes	207244	Sorivudine	5282192	MagMD
Anaerostipes	207244	5-Fluorouracil	3385	MagMD
Anaerostipes caccae	105841	Rutin	5280805	MagMD
Anaerostipes caccae	105841	Rebaudioside A	6918840	MagMD
Anaerostipes caccae	105841	Stevioside	442089	MagMD
Anaerostipes caccae	105841	Isoquercetin	5280804	MagMD
Anaerostipes caccae	105841	Sorivudine	5282192	MagMD
Anaerostipes caccae	105841	5-Fluorouracil	3385	MagMD
Anaerostipes hadrus	649756	Sorivudine	5282192	MagMD
Anaerotignum	2039240	Sorivudine	5282192	MagMD
Anaerotignum	2039240	5-Fluorouracil	3385	MagMD
Anaerotignum lactatifermentans	160404	Sorivudine	5282192	MagMD
Anaerotignum lactatifermentans	160404	5-Fluorouracil	3385	MagMD
Anaerotruncus	244127	Tryptophan	6305	MagMD
Anaerotruncus	244127	Sorivudine	5282192	MagMD
Anaerotruncus	244127	5-Fluorouracil	3385	MagMD
Anaerotruncus colihominis	169435	Rutin	5280805	MagMD
Anaerotruncus colihominis	169435	Rebaudioside A	6918840	MagMD
Anaerotruncus colihominis	169435	Stevioside	442089	MagMD
Anaerotruncus colihominis	169435	Isoquercetin	5280804	MagMD
Anaerotruncus colihominis	169435	Tryptophan	6305	MagMD
Anaerotruncus colihominis	169435	Sorivudine	5282192	MagMD
Anaerotruncus colihominis	169435	5-Fluorouracil	3385	MagMD
Anaerotruncus rubiinfantis	1720200	Sorivudine	5282192	MagMD
Anaerotruncus rubiinfantis	1720200	5-Fluorouracil	3385	MagMD
Anaerovibrio	82373	Sorivudine	5282192	MagMD
Anaerovibrio	82373	5-Fluorouracil	3385	MagMD
Aneurinibacillus aneurinilyticus	1391	5-Fluorouracil	3385	MagMD
Angelakisella	1935176	Rutin	5280805	MagMD
Angelakisella	1935176	Rebaudioside A	6918840	MagMD
Angelakisella	1935176	Stevioside	442089	MagMD
Angelakisella	1935176	Isoquercetin	5280804	MagMD
Angelakisella	1935176	Sorivudine	5282192	MagMD
Angelakisella	1935176	5-Fluorouracil	3385	MagMD
Arabia massiliensis	1870985	Rutin	5280805	MagMD
Arabia massiliensis	1870985	Rebaudioside A	6918840	MagMD
Arabia massiliensis	1870985	Stevioside	442089	MagMD
Arabia massiliensis	1870985	Isoquercetin	5280804	MagMD
Arabia massiliensis	1870985	5-Fluorouracil	3385	MagMD
Atlantibacter hermannii	565	Rutin	5280805	MagMD
Atlantibacter hermannii	565	Rebaudioside A	6918840	MagMD
Atlantibacter hermannii	565	Stevioside	442089	MagMD
Atlantibacter hermannii	565	Isoquercetin	5280804	MagMD
Atlantibacter hermannii	565	Tryptophan	6305	MagMD
Atlantibacter hermannii	565	Sorivudine	5282192	MagMD
Atlantibacter hermannii	565	5-Fluorouracil	3385	MagMD
Atopobiaceae	1643824	Rutin	5280805	MagMD
Atopobiaceae	1643824	Rebaudioside A	6918840	MagMD
Atopobiaceae	1643824	Stevioside	442089	MagMD
Atopobiaceae	1643824	Isoquercetin	5280804	MagMD
Atopobiaceae	1643824	Sorivudine	5282192	MagMD
Atopobiaceae	1643824	5-Fluorouracil	3385	MagMD
Atopobium minutum	1381	Rutin	5280805	MagMD
Atopobium minutum	1381	Rebaudioside A	6918840	MagMD
Atopobium minutum	1381	Stevioside	442089	MagMD
Atopobium minutum	1381	Isoquercetin	5280804	MagMD
Atopobium minutum	1381	Sorivudine	5282192	MagMD
Atopobium minutum	1381	5-Fluorouracil	3385	MagMD
Bacillus licheniformis	1402	Rutin	5280805	MagMD
Bacillus licheniformis	1402	Rebaudioside A	6918840	MagMD
Bacillus licheniformis	1402	Stevioside	442089	MagMD
Bacillus licheniformis	1402	Isoquercetin	5280804	MagMD
Bacillus licheniformis	1402	Sorivudine	5282192	MagMD
Bacillus licheniformis	1402	5-Fluorouracil	3385	MagMD
Bacillus paralicheniformis	1648923	Rutin	5280805	MagMD
Bacillus paralicheniformis	1648923	Rebaudioside A	6918840	MagMD
Bacillus paralicheniformis	1648923	Stevioside	442089	MagMD
Bacillus paralicheniformis	1648923	Isoquercetin	5280804	MagMD
Bacillus paralicheniformis	1648923	5-Fluorouracil	3385	MagMD
Bacillus sonorensis	119858	Rutin	5280805	MagMD
Bacillus sonorensis	119858	Rebaudioside A	6918840	MagMD
Bacillus sonorensis	119858	Stevioside	442089	MagMD
Bacillus sonorensis	119858	Isoquercetin	5280804	MagMD
Bacillus sonorensis	119858	5-Fluorouracil	3385	MagMD
Bacillus sp. 5-2	185648	Rutin	5280805	MagMD
Bacillus subtilis	1423	Rutin	5280805	MagMD
Bacillus subtilis	1423	Rebaudioside A	6918840	MagMD
Bacillus subtilis	1423	Stevioside	442089	MagMD
Bacillus subtilis	1423	Isoquercetin	5280804	MagMD
Bacillus subtilis	1423	Sorivudine	5282192	MagMD
Bacillus subtilis	1423	5-Fluorouracil	3385	MagMD
Bacteroidaceae	815	Rutin	5280805	MagMD
Bacteroidaceae	815	Poncirin	442456	MagMD
Bacteroidaceae	815	Ginsenoside	3086007	MagMD
Bacteroidaceae	815	Rebaudioside A	6918840	MagMD
Bacteroidaceae	815	Stevioside	442089	MagMD
Bacteroidaceae	815	Isoquercetin	5280804	MagMD
Bacteroidaceae	815	Tryptophan	6305	MagMD
Bacteroidaceae	815	Sorivudine	5282192	MagMD
Bacteroidaceae	815	5-Fluorouracil	3385	MagMD
Bacteroidales	171549	Rutin	5280805	MagMD
Bacteroidales	171549	Poncirin	442456	MagMD
Bacteroidales	171549	Naringin	442428	MagMD
Bacteroidales	171549	Ginsenoside	3086007	MagMD
Bacteroidales	171549	Rebaudioside A	6918840	MagMD
Bacteroidales	171549	Stevioside	442089	MagMD
Bacteroidales	171549	Isoquercetin	5280804	MagMD
Bacteroidales	171549	Sorivudine	5282192	MagMD
Bacteroidales	171549	5-Fluorouracil	3385	MagMD
Bacteroides	816	Rutin	5280805	MagMD
Bacteroides	816	Rebaudioside A	6918840	MagMD
Bacteroides	816	Stevioside	442089	MagMD
Bacteroides	816	Poncirin	442456	MagMD
Bacteroides	816	Naringin	442428	MagMD
Bacteroides	816	Ginsenoside	3086007	MagMD
Bacteroides	816	Isoquercetin	5280804	MagMD
Bacteroides	816	Tryptophan	6305	MagMD
Bacteroides	816	Sorivudine	5282192	MagMD
Bacteroides	816	5-Fluorouracil	3385	MagMD
Bacteroides uniformis	820	Duloxetine	60835	MagMD
Bacteroides acidifaciens	85831	Rutin	5280805	MagMD
Bacteroides acidifaciens	85831	Poncirin	442456	MagMD
Bacteroides acidifaciens	85831	Naringin	442428	MagMD
Bacteroides acidifaciens	85831	Ginsenoside	3086007	MagMD
Bacteroides acidifaciens	85831	Rebaudioside A	6918840	MagMD
Bacteroides acidifaciens	85831	Stevioside	442089	MagMD
Bacteroides acidifaciens	85831	Isoquercetin	5280804	MagMD
Bacteroides acidifaciens	85831	Tryptophan	6305	MagMD
Bacteroides acidifaciens	85831	Sorivudine	5282192	MagMD
Bacteroides acidifaciens	85831	5-Fluorouracil	3385	MagMD
Bacteroides bouchesdurhonensis	1841855	Rutin	5280805	MagMD
Bacteroides bouchesdurhonensis	1841855	Poncirin	442456	MagMD
Bacteroides bouchesdurhonensis	1841855	Naringin	442428	MagMD
Bacteroides bouchesdurhonensis	1841855	Ginsenoside	3086007	MagMD
Bacteroides bouchesdurhonensis	1841855	Rebaudioside A	6918840	MagMD
Bacteroides bouchesdurhonensis	1841855	Stevioside	442089	MagMD
Bacteroides bouchesdurhonensis	1841855	Isoquercetin	5280804	MagMD
Bacteroides bouchesdurhonensis	1841855	Sorivudine	5282192	MagMD
Bacteroides bouchesdurhonensis	1841855	5-Fluorouracil	3385	MagMD
Bacteroides caccae	47678	Rutin	5280805	MagMD
Bacteroides caccae	47678	Rebaudioside A	6918840	MagMD
Bacteroides caccae	47678	Stevioside	442089	MagMD
Bacteroides caccae	47678	Isoquercetin	5280804	MagMD
Bacteroides caccae	47678	Sorivudine	5282192	MagMD
Bacteroides caccae	47678	5-Fluorouracil	3385	MagMD
Bacteroides caccae	47678	Digoxin	2724385	MagMD
Bacteroides caccae	47678	Capecitabine	60953	MagMD
Bacteroides caccae	47678	Clofazimine	2794	MagMD
Bacteroides caccae	47678	Duloxetine	60835	MagMD
Bacteroides caccae	47678	Hydrocortisone	5754	MagMD
Bacteroides caccae	47678	Levonorgestrel	13109	MagMD
Bacteroides caccae	47678	Lovastatin	53232	MagMD
Bacteroides caccae	47678	Misoprostol	5282381	MagMD
Bacteroides caccae	47678	Mycophenolate mofetil	5281078	MagMD
Bacteroides caccae	47678	Risperidone	5073	MagMD
Bacteroides caccae	47678	Ropinirole	5095	MagMD
Bacteroides caccae	47678	Spironolactone	5833	MagMD
Bacteroides caccae	47678	Sulfasalazine	5339	MagMD
Bacteroides caccae	47678	Sulindac	1548887	MagMD
Bacteroides caccae	47678	Tolcapone	4659569	MagMD
Bacteroides caccae	47678	Torsemide	41781	MagMD
Bacteroides cellulosilyticus	246787	Rutin	5280805	MagMD
Bacteroides cellulosilyticus	246787	Poncirin	442456	MagMD
Bacteroides cellulosilyticus	246787	Naringin	442428	MagMD
Bacteroides cellulosilyticus	246787	Ginsenoside	3086007	MagMD
Bacteroides cellulosilyticus	246787	Rebaudioside A	6918840	MagMD
Bacteroides cellulosilyticus	246787	Stevioside	442089	MagMD
Bacteroides cellulosilyticus	246787	Isoquercetin	5280804	MagMD
Bacteroides cellulosilyticus	246787	Sorivudine	5282192	MagMD
Bacteroides cellulosilyticus	246787	5-Fluorouracil	3385	MagMD
Bacteroides clarus	626929	Rutin	5280805	MagMD
Bacteroides clarus	626929	Rebaudioside A	6918840	MagMD
Bacteroides clarus	626929	Stevioside	442089	MagMD
Bacteroides clarus	626929	Isoquercetin	5280804	MagMD
Bacteroides clarus	626929	Tryptophan	6305	MagMD
Bacteroides clarus	626929	Sorivudine	5282192	MagMD
Bacteroides clarus	626929	5-Fluorouracil	3385	MagMD
Bacteroides congonensis	1871006	Rutin	5280805	MagMD
Bacteroides congonensis	1871006	Poncirin	442456	MagMD
Bacteroides congonensis	1871006	Naringin	442428	MagMD
Bacteroides congonensis	1871006	Ginsenoside	3086007	MagMD
Bacteroides congonensis	1871006	Rebaudioside A	6918840	MagMD
Bacteroides congonensis	1871006	Stevioside	442089	MagMD
Bacteroides congonensis	1871006	Isoquercetin	5280804	MagMD
Bacteroides congonensis	1871006	Tryptophan	6305	MagMD
Bacteroides congonensis	1871006	5-Fluorouracil	3385	MagMD
Bacteroides cutis	2024197	Rutin	5280805	MagMD
Bacteroides cutis	2024197	Rebaudioside A	6918840	MagMD
Bacteroides cutis	2024197	Stevioside	442089	MagMD
Bacteroides cutis	2024197	Isoquercetin	5280804	MagMD
Bacteroides cutis	2024197	Tryptophan	6305	MagMD
Bacteroides cutis	2024197	Sorivudine	5282192	MagMD
Bacteroides cutis	2024197	5-Fluorouracil	3385	MagMD
Bacteroides eggerthii	28111	Rutin	5280805	MagMD
Bacteroides eggerthii	28111	Poncirin	442456	MagMD
Bacteroides eggerthii	28111	Naringin	442428	MagMD
Bacteroides eggerthii	28111	Ginsenoside	3086007	MagMD
Bacteroides eggerthii	28111	Rebaudioside A	6918840	MagMD
Bacteroides eggerthii	28111	Stevioside	442089	MagMD
Bacteroides eggerthii	28111	Isoquercetin	5280804	MagMD
Bacteroides eggerthii	28111	Tryptophan	6305	MagMD
Bacteroides eggerthii	28111	Sorivudine	5282192	MagMD
Bacteroides eggerthii	28111	5-Fluorouracil	3385	MagMD
Bacteroides faecis	674529	Rutin	5280805	MagMD
Bacteroides faecis	674529	Poncirin	442456	MagMD
Bacteroides faecis	674529	Ginsenoside	3086007	MagMD
Bacteroides faecis	674529	Rebaudioside A	6918840	MagMD
Bacteroides faecis	674529	Stevioside	442089	MagMD
Bacteroides faecis	674529	Isoquercetin	5280804	MagMD
Bacteroides faecis	674529	Tryptophan	6305	MagMD
Bacteroides faecis	674529	Sorivudine	5282192	MagMD
Bacteroides faecis	674529	5-Fluorouracil	3385	MagMD
Bacteroides finegoldii	338188	Rutin	5280805	MagMD
Bacteroides finegoldii	338188	Poncirin	442456	MagMD
Bacteroides finegoldii	338188	Naringin	442428	MagMD
Bacteroides finegoldii	338188	Ginsenoside	3086007	MagMD
Bacteroides finegoldii	338188	Rebaudioside A	6918840	MagMD
Bacteroides finegoldii	338188	Stevioside	442089	MagMD
Bacteroides finegoldii	338188	Isoquercetin	5280804	MagMD
Bacteroides finegoldii	338188	Sorivudine	5282192	MagMD
Bacteroides finegoldii	338188	5-Fluorouracil	3385	MagMD
Bacteroides fluxus	626930	Rutin	5280805	MagMD
Bacteroides fluxus	626930	Poncirin	442456	MagMD
Bacteroides fluxus	626930	Naringin	442428	MagMD
Bacteroides fluxus	626930	Ginsenoside	3086007	MagMD
Bacteroides fluxus	626930	Rebaudioside A	6918840	MagMD
Bacteroides fluxus	626930	Stevioside	442089	MagMD
Bacteroides fluxus	626930	Isoquercetin	5280804	MagMD
Bacteroides fluxus	626930	Tryptophan	6305	MagMD
Bacteroides fluxus	626930	Sorivudine	5282192	MagMD
Bacteroides fluxus	626930	5-Fluorouracil	3385	MagMD
Bacteroides fragilis	817	Rutin	5280805	MagMD
Bacteroides fragilis	817	Poncirin	442456	MagMD
Bacteroides fragilis	817	Naringin	442428	MagMD
Bacteroides fragilis	817	Ginsenoside	3086007	MagMD
Bacteroides fragilis	817	Rebaudioside A	6918840	MagMD
Bacteroides fragilis	817	Stevioside	442089	MagMD
Bacteroides fragilis	817	Isoquercetin	5280804	MagMD
Bacteroides fragilis	817	Sorivudine	5282192	MagMD
Bacteroides fragilis	817	5-Fluorouracil	3385	MagMD
Bacteroides gallinarum	376806	Rutin	5280805	MagMD
Bacteroides gallinarum	376806	Poncirin	442456	MagMD
Bacteroides gallinarum	376806	Naringin	442428	MagMD
Bacteroides gallinarum	376806	Ginsenoside	3086007	MagMD
Bacteroides gallinarum	376806	Rebaudioside A	6918840	MagMD
Bacteroides gallinarum	376806	Stevioside	442089	MagMD
Bacteroides gallinarum	376806	Isoquercetin	5280804	MagMD
Bacteroides gallinarum	376806	Tryptophan	6305	MagMD
Bacteroides gallinarum	376806	Sorivudine	5282192	MagMD
